video_id,comment_id,author,author_channel_url,like_count,published_at,updated_at,processed_text,channel,predicted_language,confidence_score
2APK3tlPL_0,UgzT6sHYEmT02p7L6F94AaABAg,@Achrononmaster,http://www.youtube.com/@Achrononmaster,16,2017-09-18T20:46:49Z,2017-09-18T20:46:49Z,"At about 33 min, I have to comment: gossip is nasty and totally unnecessary, and violates many ethical principles, especially the golden rule. So I would never recommend encouraging gossip as a healthy way to punish freeriders. It is much healthier to have frank open consultation where people have a fair chance to defend themselves. For instance, often introverts are seen as not team players, but when investigated can be seen to be more productive and valuable to a team than loud mouth extroverts (who no doubt also have value).",Talks at Google,en,0.9871354699134828
3PdO7zVqOwc,UggaI7SjIA86B3gCoAEC.8JL8-Me4Lqu8Kmd2JqsJPF,@bighands69,http://www.youtube.com/@bighands69,1,2016-11-02T16:29:12Z,2016-11-02T16:29:12Z,Joke it was more of a smart comment than a joke. You were not intended to roll around laughing.,Talks at Google,en,0.9920188784599304
dMA09cjpdKY,UgyshZtZyTDo0W4ljnR4AaABAg,@anamariabarberena8343,http://www.youtube.com/@anamariabarberena8343,6,2020-08-22T19:05:30Z,2020-08-22T19:05:30Z,Maravillosa su voz y las letras de sus canciones llegan al alma!!!❣️💞,Talks at Google,es,0.9921852946281432
w1-HMMX_NR8,UgjJESjXVwqSSngCoAEC.86XU_nqY7_-8fTRsu5AfRS,@Ztravelsinpumps,http://www.youtube.com/@Ztravelsinpumps,3,2018-04-25T15:48:49Z,2018-04-25T15:48:49Z,Thank you so much!!!,Talks at Google,en,0.991810381412506
PTnybQtA19U,Ugzl4TzvVW3b7Wxy5Dh4AaABAg,@davidrossifernandez7551,http://www.youtube.com/@davidrossifernandez7551,0,2018-04-09T22:30:05Z,2018-04-09T22:30:05Z,"Unav,no_no estamos separados dede Devavagari and Frenologia",Talks at Google,es,0.989036738872528
TW5qLcitPro,UgxZieUr9mYWMCkmMFh4AaABAg,@infinityangel6390,http://www.youtube.com/@infinityangel6390,0,2019-09-02T15:04:44Z,2019-09-02T15:04:44Z,can we appreciate the Paperclip thing in her ear ?,Talks at Google,en,0.9880810976028442
NjFTQc8NZtM,UgxZz3x_CGL32ALfu_Z4AaABAg,@annsinnott6858,http://www.youtube.com/@annsinnott6858,0,2020-07-25T17:45:42Z,2020-07-25T17:45:42Z,So interesting!,Talks at Google,en,0.99334055185318
hNa_-1d_0tA,Ugy19Z2uXjnO73npoM94AaABAg,@ChipChipBreak,http://www.youtube.com/@ChipChipBreak,0,2011-06-04T17:50:53Z,1970-01-01T00:00:00Z,@Audifan8595 If you don't have any shadows you're not standing in the light. ,Talks at Google,en,0.9803705215454102
eMxmDPDyQ7o,UgxzYK6yKP4KwKkpe8p4AaABAg,@etingaparece5606,http://www.youtube.com/@etingaparece5606,0,2021-01-27T12:39:24Z,2021-01-27T12:39:24Z,"Good day I have a simplest and natural question which is very much important to the existence of the Universe. "" What is the first thing which is 🎁 present in the Universe in which without this thing all are nothing.",Talks at Google,en,0.9203609824180604
b9yRmpcXKjY,UgzJwsy5tI8mg03xnsF4AaABAg,@victoriabarbaros8788,http://www.youtube.com/@victoriabarbaros8788,6,2021-08-09T12:25:05Z,2021-08-09T12:25:05Z,"A wonderful speech that I savored with my ears and mind :) However, I am a bit confused about a thing. At 10:46 Mr. Goleman specifies that "" ... managing ourselves turns out to be based on how aware we are of ourselves."". Is it always the case for it to be that way? As far as I know, according to the Big Five model, being aware of ourselves relates to the trait Conscientiousness and self-consciousness is a trait facet of Neuroticism. There is no correlation between Neuroticism and Conscientiousness, meaning they are independent of one another. So while listening, I was still thinking ""There are so many people overly conscious of what they feel and still not able to manage their emotions."". So maybe the cognitive ability to inhibit impulses is more important in this case? ( Sorry for this long comment. I am simply very curios about this topic :)) )",Talks at Google,en,0.9674546718597412
vc2sQTbcn5Q,UgzSjBzQb04wvoGKYbN4AaABAg.8pxQ0_vCGrS9-zLI315cOF,@vrth0mas,http://www.youtube.com/@vrth0mas,0,2019-10-12T09:25:26Z,2019-10-12T09:25:26Z,Contemplative hangover music for sure,Talks at Google,en,0.9924978613853456
pywF6ZzsghI,UghnYzztgu0JWngCoAEC.7-H0Z7-N94L9ZaAXiFBqDd,@LatinGhost916,http://www.youtube.com/@LatinGhost916,1,2022-03-15T09:40:38Z,2022-03-15T09:40:38Z,Bunch of ideas kicking in at once,Talks at Google,en,0.9860928654670716
Shsax-1RxrE,UgylcwD4ZuIfd9ACAYl4AaABAg,@colpidium,http://www.youtube.com/@colpidium,0,2023-01-09T20:48:22Z,2023-01-09T20:48:52Z,I just finished the Parasite trillogy over the December break.  Lots of fun.  I've recommended it to my parasitology students--just to see how many of the ideas we discussed were used in a really fun trilogy.  And I've got to learn the song.,Talks at Google,en,0.9920012950897216
_kTJxgNCdw4,Ugw0sRvF-Whkx8xOdGp4AaABAg,@MasumiSeike,http://www.youtube.com/@MasumiSeike,0,2019-11-13T03:05:53Z,2019-11-13T03:05:53Z,is it ironic that they got a consol with a shooter game..?,Talks at Google,en,0.92686927318573
3PdO7zVqOwc,UgxhOO9gcjgSC5tQ3pV4AaABAg,@marvin_carvajal,http://www.youtube.com/@marvin_carvajal,0,2020-10-31T18:36:28Z,2020-10-31T18:36:28Z,Wow FIXED_TOOLZ got me another 2BTC you are the bêst all the time on instagram..,Talks at Google,en,0.9495405554771424
CjVQJdIrDJ0,UgzDcf5p9y1BPzATN-d4AaABAg,@terrysarjoo4642,http://www.youtube.com/@terrysarjoo4642,0,2019-05-05T14:11:25Z,2019-05-05T14:11:25Z,Nice show.,Talks at Google,en,0.9854142665863036
Shsax-1RxrE,Ugg9eQjPtMxQ5HgCoAEC,@robburgess4556,http://www.youtube.com/@robburgess4556,1,2014-12-24T22:14:42Z,2014-12-24T22:14:42Z,Interesting that she announces herself as Mira rather than her real name - I thought the pen name was only for the books.,Talks at Google,en,0.989795744419098
ML85PFluEoE,Ugy3WXsNY0tSjbRoLwZ4AaABAg,@BoxingStorageChannel,http://www.youtube.com/@BoxingStorageChannel,9,2022-12-15T13:20:36Z,2022-12-15T13:20:36Z,"Lmfao, ""nah i don't need to pick a character, just hit randomize on the character creation screen, it'll be cool""",Talks at Google,en,0.9795489311218262
zihTWh5i2C4,UgikFsHV3tsn63gCoAEC.83ohegQ0xMl8C-w08lD3AQ,@hansolo7988,http://www.youtube.com/@hansolo7988,1,2016-03-29T13:01:47Z,2016-03-29T13:01:47Z,+valair You don't have to understand a system to create one if you take advantage of evolution.,Talks at Google,en,0.9655249118804932
2C-zWrhFqpM,UgjxiC_8EVBD53gCoAEC,@jamesline5103,http://www.youtube.com/@jamesline5103,0,2017-06-09T15:52:54Z,2017-06-09T15:52:54Z,"Why is Noam Chomsky so anti JFK? Chomsky will not refer to Eisenhower by name or to Lyndon Johnson by name, but will always single out Kennedy.",Talks at Google,en,0.90256667137146
zhkTHkIZJEc,UgjsEOcAphO2QngCoAEC.8Uc67pdrLoR8gLm64di8vB,@-_Nuke_-,http://www.youtube.com/@-_Nuke_-,0,2018-05-17T12:51:43Z,2018-05-17T12:51:43Z,hahahaha exactly,Talks at Google,en,0.9849237203598022
FMsmEQO3fKs,Ugj7JP0Fu0Z_R3gCoAEC,@zapfanzapfan,http://www.youtube.com/@zapfanzapfan,0,2015-10-24T19:42:26Z,2015-10-24T19:42:26Z,"Very good talk, thank you! Cool with the stromatolites!",Talks at Google,en,0.994020402431488
B4-2kgNeVoA,UgyxUTD8Rvju1v_cEP94AaABAg,@elmoswansong,http://www.youtube.com/@elmoswansong,0,2013-03-07T21:22:48Z,1970-01-01T00:00:00Z,Love it.,Talks at Google,en,0.9918319582939148
O38I7QIc_eQ,UgybPEwMZTc3oMD95Kx4AaABAg,@pabloespinosa8691,http://www.youtube.com/@pabloespinosa8691,2,2022-09-30T19:07:30Z,2022-09-30T19:07:30Z,Hi! Does anybody understand why if Chuck has invested in multiple 100x baggers why in the last 7 year he has only outperform the S&P by 3%. I understand that 3% compounded is a lot but mathematically considering a 100 bager in your portfolio the return should be much higher.,Talks at Google,en,0.9756069183349608
-HpBHWUPa8Q,UgiTqrCtKt9XUXgCoAEC,@kai663,http://www.youtube.com/@kai663,0,2014-09-04T02:41:04Z,1970-01-01T00:00:00Z,I think both guys were being rude to one another at one point or another. Stephen told very long stories at times and Eric was trying to find the right time to continue the conversation and they just weren't at the same rhythm.,Talks at Google,en,0.9930453896522522
T5ah2VgB2Aw,UghirIojATxSG3gCoAEC,@orionisnumber1,http://www.youtube.com/@orionisnumber1,1,2016-09-28T05:20:54Z,2016-09-28T05:20:54Z,I love how this movie has different ethnicities!,Talks at Google,en,0.9919920563697816
YkNmxJh_5WE,Ugxup51P8po5480u9Ed4AaABAg,@PSSavant,http://www.youtube.com/@PSSavant,0,2021-09-10T13:37:48Z,2021-09-10T13:37:48Z,He needs to be our Secretary of Education. See how fast US will be best in education again.,Talks at Google,en,0.930793821811676
wNcPNi6boc8,UgwBZdgWRi8sxCexyOZ4AaABAg.9-iA-s-zFJ996zmgJrFo3r,@that1randompotato576,http://www.youtube.com/@that1randompotato576,19,2020-04-03T13:13:19Z,2020-04-03T13:13:19Z,👏👏👏👏👏👏👏👏👏,Talks at Google,ur,0.975978136062622
gcai0i2tJt0,Ugz6hyr5yI6hyUa5Rmt4AaABAg,@malcolmdale,http://www.youtube.com/@malcolmdale,0,2022-12-08T17:40:17Z,2022-12-08T17:40:17Z,This is really dangerous and should be banned. If I get sick I'm going to a doctor thanks.,Talks at Google,en,0.9939040541648864
ginQNMiRu2w,Ugz9sQ7Q11gIPWtbTiN4AaABAg,@Lisztman88,http://www.youtube.com/@Lisztman88,0,2013-05-23T23:40:15Z,1970-01-01T00:00:00Z,Holy shit this is awesome.,Talks at Google,en,0.9894617199897766
1d8xv1HHKtI,UgzXOQAWg-WQHnZSgAl4AaABAg,@rafaortega9139,http://www.youtube.com/@rafaortega9139,0,2013-10-05T18:12:44Z,1970-01-01T00:00:00Z,how is called the third song ????,Talks at Google,en,0.9440298676490784
foMPZggeAN0,UgyILrLbP-AsWkv0GDR4AaABAg,@tobealostwanderer,http://www.youtube.com/@tobealostwanderer,30,2019-07-05T00:04:15Z,2019-07-05T00:04:15Z,Why did you have to turn around Orpheus?,Talks at Google,en,0.9406211376190186
DKfGC3P9KoQ,Ugy8k-M1nTnnnIaR_3d4AaABAg,@steveb2662,http://www.youtube.com/@steveb2662,0,2020-04-28T04:41:02Z,2020-04-28T04:41:02Z,The reason this guys clears his throat every 30 seconds is because he doesn't believe what he's saying,Talks at Google,en,0.9571707248687744
ginQNMiRu2w,UgznWVYt4aCwDKWnVEd4AaABAg,@Skurvy2k,http://www.youtube.com/@Skurvy2k,0,2011-12-30T20:41:28Z,1970-01-01T00:00:00Z,"I'm going to watch this then, watch inception.
",Talks at Google,en,0.9616420269012452
IA4tE3_2qmI,UgwWA-daWV3KQZ-LwUN4AaABAg,@TheExodvs,http://www.youtube.com/@TheExodvs,0,2017-09-07T20:40:57Z,2017-09-07T20:40:57Z,"I'm a comp sci major and have met maybe two autistic people in WKU's comp sci dept. Is there any reason WKU's comp sci dept has a comparable rate of autism to the general population but not Silicon Valley? We actually have a program made for autistic people that attracts people from all over the country, so it can't possibly be that WKU isn't an autism-friendly school.",Talks at Google,en,0.9062265157699584
JcFefehMpZ0,UgxhmWuQZQ04ijBAert4AaABAg,@Merlin-ur1dz,http://www.youtube.com/@Merlin-ur1dz,0,2024-01-30T21:47:21Z,2024-01-30T21:47:21Z,Like I said you are all walking 🚶 dump and talking directly about who's we really are ❤,Talks at Google,en,0.9029016494750975
EScvgGxFq4Q,UgyF2empYrjr61sCz3p4AaABAg,@thinlaybhutia4819,http://www.youtube.com/@thinlaybhutia4819,3,2017-10-21T17:54:57Z,2017-10-21T17:54:57Z,"Hey Maangchi, it's amazing to hear your success story. Wish you more and more success and happiness",Talks at Google,en,0.9791471362113952
_b9tVTb8gcE,Ugh65Or0JuJ6oHgCoAEC,@fishnet-lv4tz,http://www.youtube.com/@fishnet-lv4tz,1,2017-04-23T23:36:34Z,2017-04-23T23:37:02Z,Linda Mathis-Rose...I came to this you tube space to judge her and what image she is putting forth. I noticed while listening to her shower in her new found celebrity that the  passage she red from was misleading and somewhat ingenuous due in part to her using the word black which would include herself and would also include that her part in the struggle is solidified. To aligning herself with Descendants of slaves/ Allies it is important to be accepted by the struggling. My opinion/obsevation on this person is not over but i do see how the word opportunist could be felt.,Talks at Google,en,0.9903292655944824
44LI5sOq408,UgxMlDzB4HvOC36Cl8h4AaABAg,@room111photography5,http://www.youtube.com/@room111photography5,0,2019-11-28T08:57:37Z,2019-11-28T08:57:37Z,"His name MUST be a pseudonym: he stalks and devours art. If that is his true name at birth, the coincidence is beyond staggering.",Talks at Google,en,0.9716980457305908
F6FR08VylO4,UgzrX5wn9d1BoJ4XOd14AaABAg.9-uWq23j2SM90013iZE_UO,@JuBerryLive,http://www.youtube.com/@JuBerryLive,0,2019-10-13T01:07:12Z,2019-10-13T01:07:12Z,"@@bernardusmuller1109 I heard that it needs some sort of amplification of the signal. A wave passing through a slit doesnt have enough energy to be considered as a ""mesurement"". But i'm not quite sure about it. Can't find a precise answer to this question.",Talks at Google,en,0.9909831285476683
-HpBHWUPa8Q,UgyYaiAJmEfrtVLyyUR4AaABAg,@gkbhai8962,http://www.youtube.com/@gkbhai8962,0,2013-01-31T22:27:03Z,1970-01-01T00:00:00Z,Schmit comes across to me as arrogant. ,Talks at Google,en,0.9938024282455444
LzbgzF4FA9o,UghS2alsoXCxVngCoAEC.7-H0Z7-8aAL71k6-tcLd_J,@snoosification,http://www.youtube.com/@snoosification,0,2014-04-17T21:47:49Z,1970-01-01T00:00:00Z,Serioussmile51 you´re welcome ,Talks at Google,en,0.9403692483901978
zzgk6HLLAw8,Uggw3RzvdA9GC3gCoAEC,@tklim66,http://www.youtube.com/@tklim66,0,2017-04-06T23:58:42Z,2017-04-07T00:01:02Z,Only insane people smiles all the time ! He smiles because people are unaware of his inner motives ! Hope he smiles all the way to his grave !,Talks at Google,en,0.9808685779571532
O-YqzpfGGCY,UgiRmY7Qk-d82HgCoAEC,@crobertson4,http://www.youtube.com/@crobertson4,8,2016-08-23T21:18:37Z,2016-08-23T21:18:37Z,Steve jobs loved his adopted parents. To say they had such a strained relationship with his mother is disgusting. She is talking absolute crap clueless just awful,Talks at Google,en,0.9877507090568542
IHpEmD-95CQ,Ugz_YD5gX4cELnm38-F4AaABAg.8GcYBSoGKll9gIzOF5xWqW,@swilhelm3180,http://www.youtube.com/@swilhelm3180,0,2022-09-23T04:19:18Z,2022-09-23T04:19:18Z,@@barryblackwood6050 Well said Barry.  Finally some common sense.  Finally some rational thinking.,Talks at Google,en,0.990617334842682
IZefk4gzQt4,UggnDzJXLkgKcXgCoAEC.8OzfLZVzsrL8PB__YmsDfk,@SpaceViking1,http://www.youtube.com/@SpaceViking1,1,2017-02-20T04:24:47Z,2017-02-20T04:24:47Z,choffidge i dont understand why some biologists think they can explain ideas just bc of some similarities to bio evolution or how viruses work. i havent read a lot about it but everything ive heard sounded like a simplification,Talks at Google,en,0.9599226713180542
O38I7QIc_eQ,UgzBLHsFiyO2tM6vgQ54AaABAg,@elanjelian,http://www.youtube.com/@elanjelian,0,2024-07-06T07:33:53Z,2024-07-06T07:47:34Z,"“We try … to be Investors in the value of businesses, instead of speculators of the price of shares”.“Compound capital at above average rate while incurring below average level of risk”.Typical characteristics of businesses owned: 1) more growth; 2) higher ROC; 3) stronger balance sheets; and frequently 4) lower valuations than the market.",Talks at Google,en,0.9792617559432985
5L0GGfQblrc,UgyM4CWfOx8rnX7jCT94AaABAg.8a1fV98KYGt8e741w8e6nW,@MeeCee5204,http://www.youtube.com/@MeeCee5204,1,2018-03-23T02:45:47Z,2018-03-23T02:45:47Z,"Avani Gupta In Another talk that Gladwell did he explain that if you take a very smart kid and put him with other smart kids or even kids who are smarter than him, the doesn't necessarily always improve his intelligence, sometimes that kid starts to compare himself with his very smart friends and then he may think of himself as being not as smart as his peers. I think part of the problem people have with Malcolm Gladwell is that they are taking his ideas and trying to make into hard and fast rules. That will apply to all  peopleall the time. Thats not the point of his writing. He himself says he likes to explain things and he likes to tell stories, he is not Academian and he's not a scientist. His job is to make you think about things in a different way not necessarily give you answers.  He understands that you can't  take an idea and say this is the way it is 100% of the time for 100% of the people. And the people who read his books should understand that as well.",Talks at Google,en,0.9505822658538818
Lh4yStWFNvs,Ugzs-2Bn9OovgBoOr1V4AaABAg,@annahibbard4284,http://www.youtube.com/@annahibbard4284,0,2023-05-17T12:30:04Z,2023-05-17T12:30:04Z,Why don't they make solar not electric,Talks at Google,en,0.9904937148094176
QX0nhdHCU60,Ugx8us209E3biih4zg94AaABAg.9PObZT7Okb19PX-Dn3v8Cc,@frankdimeglio8216,http://www.youtube.com/@frankdimeglio8216,0,2021-07-08T05:30:53Z,2021-07-08T05:30:53Z,"She portrays herself as something that she is not. She is not a genius. She is political. She is the maximum money making agenda of modern ""physics"".",Talks at Google,en,0.944802463054657
7rNY7xKyGCQ,Ugw86XZ9wNfUyF2DssB4AaABAg.9dQp4hVplyA9jPQ5VZmkab,@artemishunter8993,http://www.youtube.com/@artemishunter8993,1,2022-12-09T05:51:02Z,2024-05-08T17:09:01Z,"@MorTobXD I listen to them.Check out Dr Ben Bikman PhD,  Dr Peter Ballersted PhD,  Prof Tim Noakes,  Dr Georgia Ede,  Dr Michael Eades,  Dr Ken Berry,  Dr Annette Bosworth,  Dr Sarah Hallberg,  Dr Jason Fung,  Dr Robert Lustig,  and loads more if you want scientists,  doctors,  researchers.",Talks at Google,en,0.9104933142662048
DKfGC3P9KoQ,Ugz8PxzkVm-LVlnOVc94AaABAg.97YQg4NwbUo98va0njFGDq,@philaypeephilippotter6532,http://www.youtube.com/@philaypeephilippotter6532,0,2020-05-21T15:08:28Z,2020-05-21T15:08:28Z,"He isn't a scientist, he's what is called a pseudoscientist. He doesn't need to prove his ideas, he knows the truth by some kind of divine inspiration. That means that, in scientific terms, he's a loony.",Talks at Google,en,0.9308424592018129
UeyXyRW4kKE,UgzUmzO3xMkmjWUxk5d4AaABAg,@sushilchopra2186,http://www.youtube.com/@sushilchopra2186,1,2022-01-20T18:58:46Z,2022-01-20T18:58:46Z,Namaha Shivaya...,Talks at Google,sw,0.9808651804924012
1PzS7YG_LDg,UgyzlaYWV-5w7b5zNgR4AaABAg.8zfND4nD6Lt9-7GHhn-bYO,@dannygza.8708,http://www.youtube.com/@dannygza.8708,5,2019-09-21T00:03:28Z,2019-09-21T00:03:28Z,Como??? Entonces al final los zombies y Gasparín si existen.. jajaja..,Talks at Google,es,0.9920533895492554
T71ibcZAX3I,UgzTpFVbQYRG96px9Gl4AaABAg,@huskiefan06,http://www.youtube.com/@huskiefan06,1,2020-09-22T13:56:44Z,2020-09-22T13:56:44Z,"Funny, first time I watched this, I hated it.  So glad I changed my mind and saw the light!",Talks at Google,en,0.9943495392799376
0MtsXbTJdt8,UghhKbaY13BZBngCoAEC.8U2Y7F1iKD_8U3ebNkpl90,@abluestripedshirt,http://www.youtube.com/@abluestripedshirt,3,2017-06-21T09:11:46Z,2017-06-21T09:11:46Z,"Why don't you focus on her high competence and obvious charisma instead of her looks? If she were an attractive man, no one would comment on her looks or her looks. Instead they'd comment on his competence and skills. This is a recurring pattern of sexism that delegitimizes womens competence.",Talks at Google,en,0.9558820724487304
2C-zWrhFqpM,Ugy64uxxy088OHgtlmF4AaABAg,@robertthomas4234,http://www.youtube.com/@robertthomas4234,0,2021-10-21T13:45:12Z,2021-10-21T13:45:12Z,The dumbing down of everything is afoot lest we be not careful! Let the critical thinkers have more platform on YouTube. The internet has democratised stupidity...or has it? (Din don deenh!!),Talks at Google,en,0.9049755930900574
7spqWnCBgRE,UgxOd5uM3hl0AHUowhN4AaABAg,@lindajackson5498,http://www.youtube.com/@lindajackson5498,0,2018-07-16T04:28:23Z,2018-07-16T04:28:23Z,"I just became a substitute and paraprofessional a year ago. Although the pay was lousy, I really love what I do, some of my days can be  exhausting, but by the time I go home, I leave my day feeling it was so rewarding. I so can relate with Chris. I have learned so much from all the special kids I work with. I’m 54 and I’m still learning and by discovering and following “SBSK”. If you ever expand and start an organization in New England, I would love to join you.Keep up the good work your doing and everyone who encounters with you are so blessed for what you do!",Talks at Google,en,0.9928003549575806
H_8UBv5bZo0,UgiRa-dmQ4xyGngCoAEC,@sohaibahmed226,http://www.youtube.com/@sohaibahmed226,2,2014-10-28T04:27:54Z,2014-10-28T04:27:54Z,i like the people srk was inspired by pretty different answer then the usual thats good,Talks at Google,en,0.9923664927482604
0EnmH95016w,UghkvzatG_KjBXgCoAEC.8Q6WTPHU7g68RUITrrYNmk,@ahnanda68,http://www.youtube.com/@ahnanda68,0,2017-04-18T03:54:57Z,2017-04-18T03:54:57Z,Ken Wells I thought this talk was informative.. and you were quite candid. I know many people have lofty goals of finding a happy medium.,Talks at Google,en,0.9904620051383972
2tKDnsns2bg,UgwfbcKLlHUsUl6qMnh4AaABAg,@ttsea8050,http://www.youtube.com/@ttsea8050,45,2021-01-16T19:54:03Z,2021-01-16T19:54:03Z,"From this day forward I will require anyone I am dating to watch this.  I'm 40 and my entire life I have felt like there is something wrong with me.  I now know that there isnt a darn thing wrong.  I have a super power.  Now, I just need to learn how to manage it.",Talks at Google,en,0.9866631627082824
N8xggTlOnLs,UgwCyJUwtu5sv9el0_l4AaABAg.8uz9SCQTub38vz0dwODwSX,@joiiilove8375,http://www.youtube.com/@joiiilove8375,1,2019-06-09T23:48:05Z,2019-06-09T23:48:05Z,Humble The Poet what a beautiful soul. Thank you for your book.,Talks at Google,en,0.9923691749572754
eoWGx060lyA,UgwMIXm4KdKZLwybVVt4AaABAg,@richardrandomk,http://www.youtube.com/@richardrandomk,0,2019-04-22T13:46:13Z,2019-04-22T13:46:13Z,"at 25 minutes when no-one said ""but cultural appropriation!"" was nice",Talks at Google,en,0.933526873588562
xcmOxt4NaWU,UghIdrtWsSQVGXgCoAEC,@SingletonNewman,http://www.youtube.com/@SingletonNewman,22,2014-02-04T05:49:00Z,1970-01-01T00:00:00Z,she made the audience turn into a choir..this is how you perform ladies and gentlemen!!! ,Talks at Google,en,0.984456479549408
e10oGBhL_dg,Ugjh3zkoVoEoWXgCoAEC,@lee-bd1ng,http://www.youtube.com/@lee-bd1ng,0,2015-10-20T12:39:19Z,2015-10-20T12:39:19Z,im upset that they didn't call this undeNYEable,Talks at Google,en,0.9928005933761596
7spqWnCBgRE,UgyetrRkdomiT21zKXV4AaABAg,@gregtheflyingwhale6480,http://www.youtube.com/@gregtheflyingwhale6480,8,2020-08-03T08:48:26Z,2020-08-03T08:48:26Z,"""you look great today""I will use this more often in my daily speechWill you?",Talks at Google,en,0.9930500984191896
7rNY7xKyGCQ,UgieZA-fnNhAl3gCoAEC,@semisweetjenn,http://www.youtube.com/@semisweetjenn,7,2016-03-03T05:16:23Z,2016-03-03T05:16:23Z,Dr. Gregor is still awesome. Keep going.,Talks at Google,en,0.9888901710510254
fQ8gSZN7viE,UgzmP3eZT3zEIfOUs0Z4AaABAg.9Dsc948WC-F9E9VJEknWR0,@LuisSierra42,http://www.youtube.com/@LuisSierra42,1,2020-09-28T16:44:08Z,2020-09-28T16:44:08Z,@@imcig It was really funny,Talks at Google,en,0.9849522709846495
Aw96xwaR0fc,UggDmj6vcdOWj3gCoAEC.8OjyH7pZ8PP8RkYTbvHgbb,@jjsih8821,http://www.youtube.com/@jjsih8821,0,2017-04-24T20:41:48Z,2017-04-24T20:41:48Z,"Some are total fakes, never talk, lol like this one.  Says he doesn't want to show off well that is because he cant",Talks at Google,en,0.991759717464447
_OjRClPzU6Y,UgzuhNDbqVEmbv5k-ZB4AaABAg.A1E6e4LsUwqA4_a89PKk92,@mrpatson,http://www.youtube.com/@mrpatson,0,2024-06-12T09:29:51Z,2024-06-12T09:29:51Z,Blink your eyes twice for updstes lol,Talks at Google,en,0.9520098567008972
hlJIoiJskb8,UgxS0mMvCR637zVR3MJ4AaABAg,@aaronwimberleymbamsf5776,http://www.youtube.com/@aaronwimberleymbamsf5776,0,2021-07-25T13:38:22Z,2021-07-25T13:38:22Z,Great Sunday meditation,Talks at Google,en,0.9928794503211976
A4aAJrJB6h0,Ugi623FosDs5M3gCoAEC.7-H0Z7-BuHY7-bkuUjIlHP,@shawnbedell993,http://www.youtube.com/@shawnbedell993,3,2014-03-24T06:34:11Z,1970-01-01T00:00:00Z,"Yeah, it is a little troublesome that he doesn't know what ""the Chomsky line"" actually is, which is that the news gets biased because of institutional structures--essentially what he says right after he talks about ""the Chomsky line."" Odd.",Talks at Google,en,0.9359777569770812
1gBViHUDYD0,UgwPtzftyd6D5kuyCrR4AaABAg,@tbo2s,http://www.youtube.com/@tbo2s,0,2021-10-21T18:52:11Z,2021-10-21T18:52:11Z,I was waiting for the Trump part. It just had to be there...,Talks at Google,en,0.993613064289093
qE1dWwoJPU0,UgyA6MaerVQ0K1QoJUp4AaABAg,@appbadder,http://www.youtube.com/@appbadder,1,2012-05-26T22:59:04Z,1970-01-01T00:00:00Z,"This is a great talk, hope many find it from all over the world.",Talks at Google,en,0.986389935016632
ML85PFluEoE,Ugw7G3izhV8DWa8Nv8t4AaABAg,@FinalPattern11,http://www.youtube.com/@FinalPattern11,0,2023-03-05T16:20:14Z,2023-03-05T16:20:14Z,"Google — If I ever apply for a job, instantly decline me because I’m real and your culture prefers fake",Talks at Google,en,0.967274844646454
rYuAbXBYnmM,UgyOw20ENa5FpqT5C014AaABAg,@meghan42,http://www.youtube.com/@meghan42,2,2020-03-29T06:10:42Z,2020-03-29T06:10:42Z,"You don't have to do a ""practice"". Enough of this!  Just do your life.   Nobody else can do it for you!  Singing is nice., if you're into it. |if not? Carry on.",Talks at Google,en,0.9880241751670836
ASIkVg6J4ac,Ugzo_1RaXb0gGdpnfKx4AaABAg,@grb1184,http://www.youtube.com/@grb1184,2,2018-07-04T00:46:40Z,2018-07-04T00:46:40Z,"This stuff is killing the vegetarian in me. Glad Laurie Woolever worked out his insanity. Makes us love this  crazy stuff even more. Got to see AB's ""Cuban Sushi"" incident/episode. Love Cuba. Many stories.",Talks at Google,en,0.9915313720703124
e-VNXCSGgsg,UgzFnZ81S7wNBLc1Lvd4AaABAg,@Kalamolng,http://www.youtube.com/@Kalamolng,0,2020-09-06T02:12:07Z,2020-09-06T02:12:07Z,Not to diminished anything that he's doing as vegan but he doesn't talk his roid intake as well.,Talks at Google,en,0.9933449029922484
Cc56wHxJrIs,UgxH-0iVmxFY5A6RM714AaABAg,@alexanderm3269,http://www.youtube.com/@alexanderm3269,0,2019-05-23T16:42:41Z,2019-05-23T16:42:58Z,A superwoman who diagnoses by a glance and heals by food.,Talks at Google,en,0.9598918557167052
bk_Kjpl2AaA,Ugi8STM6I_ldU3gCoAEC,@daedra40,http://www.youtube.com/@daedra40,9,2014-03-07T20:45:57Z,1970-01-01T00:00:00Z,41minuted and 27 seconds just ain't enough on this vid :\ Relativistic effects non-withstanding (if that means anything :P) ,Talks at Google,en,0.9898285865783693
d_zt3kGW1NM,Ugwk7M1FRYVxKpbehk94AaABAg.8ntwKhmTA9O8rHJZ4meCgK,@mccock3154,http://www.youtube.com/@mccock3154,11,2019-02-13T05:01:54Z,2019-02-13T05:09:11Z,"America has lots of Socialism but only for the rich. Taxpayers bailing out private banks is a prime example. Not forcing employers to pay worker a living wage with decent conditions is providing subsidized labor to the rich, Taxpayers will inevitability pay the difference required for them to survive, walmart workers are an example.",Talks at Google,en,0.9210312366485596
